hospital_id,datetime_hour,er_occupancy,staffing_level,avg_wait_time_last_hour,patients_left_without_being_seen_last_hour
H06,29-03-2024 03:00,16,14,64,1
H06,29-03-2024 04:00,26,11,90,0
H06,29-03-2024 05:00,23,22,40,0
H06,29-03-2024 06:00,42,14,69,2
H06,29-03-2024 07:00,12,23,96,1
H06,29-03-2024 08:00,59,15,32,1
H06,29-03-2024 09:00,21,11,76,0
H06,29-03-2024 10:00,36,23,99,1
H06,29-03-2024 11:00,19,16,118,1
H06,29-03-2024 12:00,52,8,103,0
H06,29-03-2024 13:00,45,13,45,1
H06,29-03-2024 14:00,42,10,64,2
H06,29-03-2024 15:00,37,9,110,2
H06,29-03-2024 16:00,48,9,100,0
H06,29-03-2024 17:00,45,8,103,2
H06,29-03-2024 18:00,59,17,79,2
H06,29-03-2024 19:00,45,23,20,0
H06,29-03-2024 20:00,21,5,30,1
H06,29-03-2024 21:00,50,19,108,0
H06,29-03-2024 22:00,25,16,22,2
H06,29-03-2024 23:00,32,16,32,1
H06,30-03-2024 00:00,26,11,69,1
H06,30-03-2024 01:00,16,18,48,2
H06,30-03-2024 02:00,6,,37,2
H06,30-03-2024 03:00,6,15,80,1
H06,30-03-2024 04:00,45,8,109,0
H06,30-03-2024 05:00,27,12,54,2
H06,30-03-2024 06:00,19,6,49,2
H06,30-03-2024 07:00,17,,37,2
H06,30-03-2024 08:00,24,6,37,0
H06,30-03-2024 09:00,56,12,111,0
H06,30-03-2024 10:00,20,14,62,1
H06,30-03-2024 11:00,40,22,24,1
H06,30-03-2024 12:00,33,6,55,0
H06,30-03-2024 13:00,23,19,89,2
H06,30-03-2024 14:00,28,7,93,1
H06,30-03-2024 15:00,59,16,54,2
H06,30-03-2024 16:00,10,19,112,2
H06,30-03-2024 17:00,36,15,92,0
H06,30-03-2024 18:00,44,24,75,2
H06,30-03-2024 19:00,31,16,62,2
H06,30-03-2024 20:00,21,16,90,0
H06,30-03-2024 21:00,33,12,117,0
H06,30-03-2024 22:00,35,21,41,2
H06,30-03-2024 23:00,25,18,108,2
H06,31-03-2024 00:00,49,12,105,2
H07,01-01-2024 00:00,23,16,104,2
H07,01-01-2024 01:00,55,18,85,0
H07,01-01-2024 02:00,49,16,29,1
H07,01-01-2024 03:00,21,21,74,1
H07,01-01-2024 04:00,47,8,44,0
H07,01-01-2024 05:00,31,15,111,0
H07,01-01-2024 06:00,37,14,99,0
H07,01-01-2024 07:00,18,5,51,0
H07,01-01-2024 08:00,33,12,87,0
H07,01-01-2024 09:00,44,13,88,2
H07,01-01-2024 10:00,41,5,86,2
H07,01-01-2024 11:00,42,9,78,1
H07,01-01-2024 12:00,50,16,116,1
H07,01-01-2024 13:00,51,11,70,2
H07,01-01-2024 14:00,46,24,60,1
H07,01-01-2024 15:00,33,14,103,2
H07,01-01-2024 16:00,9,17,62,1
H07,01-01-2024 17:00,48,12,117,1
H07,01-01-2024 18:00,10,10,62,1
H07,01-01-2024 19:00,50,13,63,0
H07,01-01-2024 20:00,48,12,46,2
H07,01-01-2024 21:00,50,12,82,0
H07,01-01-2024 22:00,25,14,96,2
H07,01-01-2024 23:00,47,21,64,0
H07,02-01-2024 00:00,6,18,51,0
H07,02-01-2024 01:00,15,10,65,2
H07,02-01-2024 02:00,23,17,31,1
H07,02-01-2024 03:00,5,7,33,2
H07,02-01-2024 04:00,36,18,37,2
H07,02-01-2024 05:00,39,5,102,2
H07,02-01-2024 06:00,37,21,31,2
H07,02-01-2024 07:00,46,14,23,2
H07,02-01-2024 08:00,19,11,28,1
H07,02-01-2024 09:00,10,7,27,0
H07,02-01-2024 10:00,49,21,66,2
H07,02-01-2024 11:00,8,24,34,0
H07,02-01-2024 12:00,41,17,81,2
H07,02-01-2024 13:00,30,21,97,2
H07,02-01-2024 14:00,51,13,43,0
H07,02-01-2024 15:00,13,15,117,2
H07,02-01-2024 16:00,16,13,57,0
H07,02-01-2024 17:00,14,17,39,1
H07,02-01-2024 18:00,40,9,69,0
H07,02-01-2024 19:00,48,20,103,2
H07,02-01-2024 20:00,39,24,32,1
H07,02-01-2024 21:00,11,16,57,2
H07,02-01-2024 22:00,23,18,46,1
H07,02-01-2024 23:00,17,19,57,2
H07,03-01-2024 00:00,33,18,67,1
H07,03-01-2024 01:00,21,15,44,0
H07,03-01-2024 02:00,37,9,52,1
H07,03-01-2024 03:00,45,17,50,0
H07,03-01-2024 04:00,37,11,59,1
H07,03-01-2024 05:00,42,9,73,1
H07,03-01-2024 06:00,27,7,29,2
H07,03-01-2024 07:00,30,23,39,2
H07,03-01-2024 08:00,6,22,86,1
H07,03-01-2024 09:00,29,9,115,0
H07,03-01-2024 10:00,59,13,75,1
H07,03-01-2024 11:00,23,20,70,2
H07,03-01-2024 12:00,9,13,108,0
H07,03-01-2024 13:00,26,6,27,1
H07,03-01-2024 14:00,38,14,50,2
H07,03-01-2024 15:00,23,24,71,1
H07,03-01-2024 16:00,42,10,91,1
H07,03-01-2024 17:00,59,24,92,1
H07,03-01-2024 18:00,28,6,111,2
H07,03-01-2024 19:00,25,5,61,2
H07,03-01-2024 20:00,5,15,42,2
H07,03-01-2024 21:00,42,10,95,0
H07,03-01-2024 22:00,54,6,62,1
H07,03-01-2024 23:00,43,24,106,1
H07,04-01-2024 00:00,42,10,72,0
H07,04-01-2024 01:00,57,10,67,0
H07,04-01-2024 02:00,48,14,81,0
H07,04-01-2024 03:00,25,22,64,1
H07,04-01-2024 04:00,32,15,49,1
H07,04-01-2024 05:00,53,9,65,1
H07,04-01-2024 06:00,52,7,42,2
H07,04-01-2024 07:00,24,22,74,2
H07,04-01-2024 08:00,6,11,55,0
H07,04-01-2024 09:00,38,13,78,1
H07,04-01-2024 10:00,37,10,70,0
H07,04-01-2024 11:00,25,21,52,2
H07,04-01-2024 12:00,16,8,29,2
H07,04-01-2024 13:00,16,12,105,0
H07,04-01-2024 14:00,15,22,70,2
H07,04-01-2024 15:00,10,19,82,2
H07,04-01-2024 16:00,15,17,53,0
H07,04-01-2024 17:00,21,9,103,2
H07,04-01-2024 18:00,46,22,86,1
H07,04-01-2024 19:00,35,21,119,0
H07,04-01-2024 20:00,24,16,97,2
H07,04-01-2024 21:00,34,17,83,2
H07,04-01-2024 22:00,56,19,51,2
H07,04-01-2024 23:00,47,23,106,2
H07,05-01-2024 00:00,33,18,77,1
H07,05-01-2024 01:00,49,12,75,2
H07,05-01-2024 02:00,56,23,56,0
H07,05-01-2024 03:00,26,,62,0
H07,05-01-2024 04:00,48,14,98,0
H07,05-01-2024 05:00,51,20,45,2
H07,05-01-2024 06:00,5,22,108,1
H07,05-01-2024 07:00,29,16,43,1
H07,05-01-2024 08:00,11,23,24,0
H07,05-01-2024 09:00,49,8,41,0
H07,05-01-2024 10:00,30,7,37,1
H07,05-01-2024 11:00,59,17,91,2
H07,05-01-2024 12:00,30,9,25,2
H07,05-01-2024 13:00,5,9,56,1
H07,05-01-2024 14:00,7,13,29,1
H07,05-01-2024 15:00,12,12,86,1
H07,05-01-2024 16:00,24,14,103,1
H07,05-01-2024 17:00,13,23,77,1
H07,05-01-2024 18:00,29,22,63,0
H07,05-01-2024 19:00,39,24,56,0
H07,05-01-2024 20:00,59,17,105,2
H07,05-01-2024 21:00,27,8,101,1
H07,05-01-2024 22:00,45,10,20,0
H07,05-01-2024 23:00,42,7,116,2
H07,06-01-2024 00:00,26,10,37,2
H07,06-01-2024 01:00,28,16,42,2
H07,06-01-2024 02:00,43,19,84,0
H07,06-01-2024 03:00,20,24,67,0
H07,06-01-2024 04:00,55,22,45,1
H07,06-01-2024 05:00,59,16,33,2
H07,06-01-2024 06:00,45,23,119,1
H07,06-01-2024 07:00,15,18,55,2
H07,06-01-2024 08:00,53,15,83,1
H07,06-01-2024 09:00,18,10,37,1
H07,06-01-2024 10:00,31,21,64,0
H07,06-01-2024 11:00,24,24,24,0
H07,06-01-2024 12:00,35,6,40,0
H07,06-01-2024 13:00,46,20,112,2
H07,06-01-2024 14:00,8,6,107,0
H07,06-01-2024 15:00,31,17,49,2
H07,06-01-2024 16:00,7,17,29,0
H07,06-01-2024 17:00,16,14,34,2
H07,06-01-2024 18:00,45,14,27,2
H07,06-01-2024 19:00,37,9,35,0
H07,06-01-2024 20:00,45,6,28,2
H07,06-01-2024 21:00,20,14,47,1
H07,06-01-2024 22:00,17,17,119,1
H07,06-01-2024 23:00,20,,101,0
H07,07-01-2024 00:00,36,15,119,0
H07,07-01-2024 01:00,5,6,111,1
H07,07-01-2024 02:00,8,10,39,2
H07,07-01-2024 03:00,23,23,71,0
H07,07-01-2024 04:00,5,19,95,0
H07,07-01-2024 05:00,25,15,22,1
H07,07-01-2024 06:00,21,11,72,2
H07,07-01-2024 07:00,49,14,82,1
H07,07-01-2024 08:00,7,9,104,0
H07,07-01-2024 09:00,18,20,79,1
H07,07-01-2024 10:00,43,11,117,2
H07,07-01-2024 11:00,37,13,56,2
H07,07-01-2024 12:00,35,19,77,1
H07,07-01-2024 13:00,7,13,101,0
H07,07-01-2024 14:00,31,24,49,1
H07,07-01-2024 15:00,12,16,45,2
H07,07-01-2024 16:00,5,19,82,1
H07,07-01-2024 17:00,16,13,97,0
H07,07-01-2024 18:00,38,9,27,0
H07,07-01-2024 19:00,19,7,78,2
H07,07-01-2024 20:00,40,14,29,2
H07,07-01-2024 21:00,49,15,48,1
H07,07-01-2024 22:00,52,23,54,1
H07,07-01-2024 23:00,48,8,42,2
H07,08-01-2024 00:00,5,8,72,0
H07,08-01-2024 01:00,9,5,71,2
H07,08-01-2024 02:00,50,24,75,2
H07,08-01-2024 03:00,23,22,66,0
H07,08-01-2024 04:00,59,13,80,1
H07,08-01-2024 05:00,25,17,106,0
H07,08-01-2024 06:00,6,14,38,2
H07,08-01-2024 07:00,36,17,44,2
H07,08-01-2024 08:00,8,11,27,1
H07,08-01-2024 09:00,21,23,95,1
H07,08-01-2024 10:00,46,15,95,2
H07,08-01-2024 11:00,55,13,74,1
H07,08-01-2024 12:00,16,24,51,0
H07,08-01-2024 13:00,57,19,37,0
H07,08-01-2024 14:00,52,14,38,1
H07,08-01-2024 15:00,10,11,49,1
H07,08-01-2024 16:00,26,14,34,2
H07,08-01-2024 17:00,54,11,37,1
H07,08-01-2024 18:00,14,23,105,1
H07,08-01-2024 19:00,23,5,98,1
H07,08-01-2024 20:00,45,,100,2
H07,08-01-2024 21:00,49,13,85,2
H07,08-01-2024 22:00,19,16,80,0
H07,08-01-2024 23:00,59,17,42,0
H07,09-01-2024 00:00,48,19,84,2
H07,09-01-2024 01:00,6,7,54,0
H07,09-01-2024 02:00,20,15,102,0
H07,09-01-2024 03:00,34,11,60,0
H07,09-01-2024 04:00,35,11,20,1
H07,09-01-2024 05:00,55,8,47,1
H07,09-01-2024 06:00,18,8,46,1
H07,09-01-2024 07:00,55,13,82,0
H07,09-01-2024 08:00,8,13,85,2
H07,09-01-2024 09:00,31,16,23,0
H07,09-01-2024 10:00,14,19,41,2
H07,09-01-2024 11:00,47,19,36,0
H07,09-01-2024 12:00,10,7,38,2
H07,09-01-2024 13:00,50,13,66,2
H07,09-01-2024 14:00,23,13,115,0
H07,09-01-2024 15:00,18,22,50,2
H07,09-01-2024 16:00,27,20,27,0
H07,09-01-2024 17:00,10,12,113,2
H07,09-01-2024 18:00,57,11,31,2
H07,09-01-2024 19:00,52,20,22,0
H07,09-01-2024 20:00,59,16,112,1
H07,09-01-2024 21:00,17,15,78,0
H07,09-01-2024 22:00,10,14,108,1
H07,09-01-2024 23:00,12,16,82,0
H07,10-01-2024 00:00,27,20,42,1
H07,10-01-2024 01:00,43,18,103,2
H07,10-01-2024 02:00,58,15,48,1
H07,10-01-2024 03:00,42,23,84,0
H07,10-01-2024 04:00,50,22,32,2
H07,10-01-2024 05:00,34,24,46,1
H07,10-01-2024 06:00,42,14,63,2
H07,10-01-2024 07:00,9,23,33,1
H07,10-01-2024 08:00,43,16,103,2
H07,10-01-2024 09:00,38,20,105,2
H07,10-01-2024 10:00,49,8,66,1
H07,10-01-2024 11:00,58,22,91,2
H07,10-01-2024 12:00,9,18,83,1
H07,10-01-2024 13:00,48,9,52,0
H07,10-01-2024 14:00,34,17,77,2
H07,10-01-2024 15:00,25,6,104,2
H07,10-01-2024 16:00,47,15,107,1
H07,10-01-2024 17:00,34,19,69,1
H07,10-01-2024 18:00,13,22,62,1
H07,10-01-2024 19:00,32,11,60,0
H07,10-01-2024 20:00,23,,32,1
H07,10-01-2024 21:00,35,16,82,0
H07,10-01-2024 22:00,54,8,26,0
H07,10-01-2024 23:00,24,16,107,0
H07,11-01-2024 00:00,56,5,58,2
H07,11-01-2024 01:00,44,17,106,0
H07,11-01-2024 02:00,50,17,103,0
H07,11-01-2024 03:00,12,7,67,2
H07,11-01-2024 04:00,6,15,54,0
H07,11-01-2024 05:00,19,5,85,1
H07,11-01-2024 06:00,19,22,82,0
H07,11-01-2024 07:00,19,11,45,0
H07,11-01-2024 08:00,11,18,36,0
H07,11-01-2024 09:00,30,18,50,1
H07,11-01-2024 10:00,40,15,40,0
H07,11-01-2024 11:00,8,17,119,0
H07,11-01-2024 12:00,36,,76,0
H07,11-01-2024 13:00,18,11,29,0
H07,11-01-2024 14:00,11,17,81,0
H07,11-01-2024 15:00,5,7,70,1
H07,11-01-2024 16:00,16,10,73,0
H07,11-01-2024 17:00,49,7,30,2
H07,11-01-2024 18:00,51,8,108,2
H07,11-01-2024 19:00,26,21,52,0
H07,11-01-2024 20:00,45,16,26,2
H07,11-01-2024 21:00,24,23,38,2
H07,11-01-2024 22:00,35,7,41,2
H07,11-01-2024 23:00,40,7,75,2
H07,12-01-2024 00:00,36,19,24,1
H07,12-01-2024 01:00,37,5,53,1
H07,12-01-2024 02:00,51,13,91,2
H07,12-01-2024 03:00,22,11,70,2
H07,12-01-2024 04:00,6,11,57,2
H07,12-01-2024 05:00,45,9,60,0
H07,12-01-2024 06:00,49,6,100,1
H07,12-01-2024 07:00,41,14,112,0
H07,12-01-2024 08:00,11,13,35,0
H07,12-01-2024 09:00,39,,57,2
H07,12-01-2024 10:00,10,19,20,1
H07,12-01-2024 11:00,34,8,39,0
H07,12-01-2024 12:00,45,23,110,2
H07,12-01-2024 13:00,46,9,93,2
H07,12-01-2024 14:00,24,6,107,1
H07,12-01-2024 15:00,53,23,72,1
H07,12-01-2024 16:00,37,7,24,0
H07,12-01-2024 17:00,45,5,84,0
H07,12-01-2024 18:00,13,18,107,0
H07,12-01-2024 19:00,57,13,46,1
H07,12-01-2024 20:00,52,10,76,0
H07,12-01-2024 21:00,43,13,119,2
H07,12-01-2024 22:00,25,10,96,0
H07,12-01-2024 23:00,30,9,53,1
H07,13-01-2024 00:00,8,14,83,0
H07,13-01-2024 01:00,36,7,30,2
H07,13-01-2024 02:00,16,6,82,1
H07,13-01-2024 03:00,36,13,68,1
H07,13-01-2024 04:00,34,20,59,1
H07,13-01-2024 05:00,33,11,63,0
H07,13-01-2024 06:00,27,5,100,2
H07,13-01-2024 07:00,16,,71,0
H07,13-01-2024 08:00,21,22,74,0
H07,13-01-2024 09:00,12,20,106,1
H07,13-01-2024 10:00,36,,23,0
H07,13-01-2024 11:00,35,6,20,1
H07,13-01-2024 12:00,40,17,66,1
H07,13-01-2024 13:00,28,8,93,2
H07,13-01-2024 14:00,50,8,110,0
H07,13-01-2024 15:00,59,20,108,2
H07,13-01-2024 16:00,53,16,40,2
H07,13-01-2024 17:00,34,5,88,0
H07,13-01-2024 18:00,20,19,69,0
H07,13-01-2024 19:00,48,5,54,0
H07,13-01-2024 20:00,50,10,80,2
H07,13-01-2024 21:00,17,,40,0
H07,13-01-2024 22:00,13,19,39,0
H07,13-01-2024 23:00,40,19,79,1
H07,14-01-2024 00:00,39,22,22,2
H07,14-01-2024 01:00,6,20,116,2
H07,14-01-2024 02:00,18,10,105,1
H07,14-01-2024 03:00,53,7,46,2
H07,14-01-2024 04:00,38,,30,1
H07,14-01-2024 05:00,6,7,71,2
H07,14-01-2024 06:00,19,,94,2
H07,14-01-2024 07:00,21,6,96,0
H07,14-01-2024 08:00,43,18,50,1
H07,14-01-2024 09:00,38,12,102,2
H07,14-01-2024 10:00,22,24,50,2
H07,14-01-2024 11:00,18,22,36,0
H07,14-01-2024 12:00,30,13,46,1
H07,14-01-2024 13:00,23,,21,2
H07,14-01-2024 14:00,13,19,26,0
H07,14-01-2024 15:00,15,14,67,1
H07,14-01-2024 16:00,31,23,112,2
H07,14-01-2024 17:00,48,9,106,0
H07,14-01-2024 18:00,35,7,54,0
H07,14-01-2024 19:00,50,5,35,1
H07,14-01-2024 20:00,28,23,48,1
H07,14-01-2024 21:00,9,9,30,1
H07,14-01-2024 22:00,8,9,44,1
H07,14-01-2024 23:00,39,10,37,0
H07,15-01-2024 00:00,15,17,80,1
H07,15-01-2024 01:00,55,20,24,1
H07,15-01-2024 02:00,38,15,21,0
H07,15-01-2024 03:00,6,21,46,2
H07,15-01-2024 04:00,6,9,20,0
H07,15-01-2024 05:00,59,11,39,0
H07,15-01-2024 06:00,17,24,82,1
H07,15-01-2024 07:00,46,22,91,0
H07,15-01-2024 08:00,39,18,72,2
H07,15-01-2024 09:00,25,5,26,1
H07,15-01-2024 10:00,9,7,34,2
H07,15-01-2024 11:00,25,23,49,0
H07,15-01-2024 12:00,40,,57,0
H07,15-01-2024 13:00,42,16,113,2
H07,15-01-2024 14:00,19,19,36,2
H07,15-01-2024 15:00,46,23,97,2
H07,15-01-2024 16:00,17,15,42,2
H07,15-01-2024 17:00,27,17,32,0
H07,15-01-2024 18:00,24,9,58,1
H07,15-01-2024 19:00,48,16,105,0
H07,15-01-2024 20:00,25,16,71,0
H07,15-01-2024 21:00,21,24,25,2
H07,15-01-2024 22:00,51,21,100,1
H07,15-01-2024 23:00,12,11,71,1
H07,16-01-2024 00:00,26,,38,1
H07,16-01-2024 01:00,48,20,86,1
H07,16-01-2024 02:00,46,13,92,0
H07,16-01-2024 03:00,56,10,60,1
H07,16-01-2024 04:00,30,17,107,0
H07,16-01-2024 05:00,32,20,89,0
H07,16-01-2024 06:00,59,16,61,1
H07,16-01-2024 07:00,50,7,89,0
H07,16-01-2024 08:00,42,11,99,2
H07,16-01-2024 09:00,9,17,99,1
H07,16-01-2024 10:00,12,21,28,2
H07,16-01-2024 11:00,29,6,24,0
H07,16-01-2024 12:00,26,15,20,1
H07,16-01-2024 13:00,17,19,93,0
H07,16-01-2024 14:00,7,20,27,1
H07,16-01-2024 15:00,46,21,111,0
H07,16-01-2024 16:00,8,8,104,2
H07,16-01-2024 17:00,33,9,28,2
H07,16-01-2024 18:00,20,19,39,2
H07,16-01-2024 19:00,13,9,37,1
H07,16-01-2024 20:00,48,23,47,2
H07,16-01-2024 21:00,44,10,53,0
H07,16-01-2024 22:00,35,5,91,1
H07,16-01-2024 23:00,19,22,24,0
H07,17-01-2024 00:00,44,14,54,0
H07,17-01-2024 01:00,16,11,55,2
H07,17-01-2024 02:00,12,17,103,1
H07,17-01-2024 03:00,22,23,99,0
H07,17-01-2024 04:00,56,13,75,0
H07,17-01-2024 05:00,59,21,96,1
H07,17-01-2024 06:00,16,16,102,0
H07,17-01-2024 07:00,16,20,35,0
H07,17-01-2024 08:00,36,19,105,1
H07,17-01-2024 09:00,31,20,119,1
H07,17-01-2024 10:00,44,,111,0
H07,17-01-2024 11:00,15,15,36,2
H07,17-01-2024 12:00,18,16,89,1
H07,17-01-2024 13:00,53,7,57,2
H07,17-01-2024 14:00,45,17,102,1
H07,17-01-2024 15:00,33,20,35,1
H07,17-01-2024 16:00,41,18,41,2
H07,17-01-2024 17:00,7,15,76,2
H07,17-01-2024 18:00,13,18,50,0
H07,17-01-2024 19:00,5,22,66,1
H07,17-01-2024 20:00,25,14,52,2
H07,17-01-2024 21:00,34,24,111,2
H07,17-01-2024 22:00,41,8,91,2
H07,17-01-2024 23:00,42,21,105,1
H07,18-01-2024 00:00,8,24,74,0
H07,18-01-2024 01:00,35,19,48,1
H07,18-01-2024 02:00,49,13,40,1
H07,18-01-2024 03:00,22,7,119,1
H07,18-01-2024 04:00,44,5,65,1
H07,18-01-2024 05:00,50,15,58,1
H07,18-01-2024 06:00,35,12,84,2
H07,18-01-2024 07:00,23,20,90,0
H07,18-01-2024 08:00,41,6,91,2
H07,18-01-2024 09:00,40,18,90,1
H07,18-01-2024 10:00,36,7,93,2
H07,18-01-2024 11:00,42,19,119,2
H07,18-01-2024 12:00,35,16,39,0
H07,18-01-2024 13:00,13,6,61,2
H07,18-01-2024 14:00,52,20,58,0
H07,18-01-2024 15:00,20,21,24,0
H07,18-01-2024 16:00,53,24,42,1
H07,18-01-2024 17:00,24,14,95,1
H07,18-01-2024 18:00,44,22,61,2
H07,18-01-2024 19:00,33,21,24,2
H07,18-01-2024 20:00,16,16,85,1
H07,18-01-2024 21:00,11,15,63,0
H07,18-01-2024 22:00,50,,63,2
H07,18-01-2024 23:00,31,21,35,1
H07,19-01-2024 00:00,17,14,38,2
H07,19-01-2024 01:00,44,5,94,0
H07,19-01-2024 02:00,52,24,39,0
H07,19-01-2024 03:00,48,17,35,1
H07,19-01-2024 04:00,20,12,22,2
H07,19-01-2024 05:00,50,14,114,2
H07,19-01-2024 06:00,48,18,40,1
H07,19-01-2024 07:00,48,5,23,1
H07,19-01-2024 08:00,23,5,40,0
H07,19-01-2024 09:00,34,9,74,0
H07,19-01-2024 10:00,14,20,83,0
H07,19-01-2024 11:00,47,21,71,2
H07,19-01-2024 12:00,58,6,24,1
H07,19-01-2024 13:00,24,5,90,0
H07,19-01-2024 14:00,36,11,69,0
H07,19-01-2024 15:00,8,19,44,1
H07,19-01-2024 16:00,23,15,118,1
H07,19-01-2024 17:00,30,5,42,0
H07,19-01-2024 18:00,47,16,50,2
H07,19-01-2024 19:00,33,11,69,2
H07,19-01-2024 20:00,34,11,112,0
H07,19-01-2024 21:00,54,23,117,0
H07,19-01-2024 22:00,14,9,81,0
H07,19-01-2024 23:00,32,5,101,1
H07,20-01-2024 00:00,56,24,94,2
H07,20-01-2024 01:00,46,21,26,1
H07,20-01-2024 02:00,35,16,26,1
H07,20-01-2024 03:00,26,14,92,1
H07,20-01-2024 04:00,9,9,89,1
H07,20-01-2024 05:00,25,5,103,0
H07,20-01-2024 06:00,20,11,88,1
H07,20-01-2024 07:00,41,15,55,1
H07,20-01-2024 08:00,11,19,88,1
H07,20-01-2024 09:00,18,24,84,1
H07,20-01-2024 10:00,40,15,81,2
H07,20-01-2024 11:00,44,11,44,1
H07,20-01-2024 12:00,31,16,30,0
H07,20-01-2024 13:00,13,8,74,2
H07,20-01-2024 14:00,11,7,35,0
H07,20-01-2024 15:00,46,8,75,1
H07,20-01-2024 16:00,52,9,43,1
H07,20-01-2024 17:00,23,23,46,0
H07,20-01-2024 18:00,31,18,81,0
H07,20-01-2024 19:00,21,18,33,2
H07,20-01-2024 20:00,46,20,30,1
H07,20-01-2024 21:00,52,15,76,2
H07,20-01-2024 22:00,31,16,98,0
H07,20-01-2024 23:00,41,5,24,1
H07,21-01-2024 00:00,31,21,67,0
H07,21-01-2024 01:00,12,17,88,2
H07,21-01-2024 02:00,56,11,104,2
H07,21-01-2024 03:00,40,17,73,1
H07,21-01-2024 04:00,58,7,31,0
H07,21-01-2024 05:00,28,6,62,0
H07,21-01-2024 06:00,12,16,40,2
H07,21-01-2024 07:00,41,15,41,1
H07,21-01-2024 08:00,11,19,68,0
H07,21-01-2024 09:00,51,24,30,2
H07,21-01-2024 10:00,26,10,75,0
H07,21-01-2024 11:00,32,22,100,2
H07,21-01-2024 12:00,53,15,67,0
H07,21-01-2024 13:00,40,5,79,0
H07,21-01-2024 14:00,18,24,28,1
H07,21-01-2024 15:00,23,6,50,0
H07,21-01-2024 16:00,11,,31,2
H07,21-01-2024 17:00,34,5,113,0
H07,21-01-2024 18:00,14,21,104,1
H07,21-01-2024 19:00,58,11,52,2
H07,21-01-2024 20:00,6,6,53,0
H07,21-01-2024 21:00,55,11,104,1
H07,21-01-2024 22:00,38,23,117,1
H07,21-01-2024 23:00,10,5,88,0
H07,22-01-2024 00:00,16,8,88,1
H07,22-01-2024 01:00,5,20,96,0
H07,22-01-2024 02:00,17,23,70,2
H07,22-01-2024 03:00,46,24,38,1
H07,22-01-2024 04:00,45,10,39,2
H07,22-01-2024 05:00,40,,90,0
H07,22-01-2024 06:00,7,22,27,1
H07,22-01-2024 07:00,57,24,39,2
H07,22-01-2024 08:00,36,5,70,2
H07,22-01-2024 09:00,34,9,48,1
H07,22-01-2024 10:00,14,15,113,1
H07,22-01-2024 11:00,57,16,62,1
H07,22-01-2024 12:00,50,21,89,0
H07,22-01-2024 13:00,49,24,104,0
H07,22-01-2024 14:00,14,10,97,0
H07,22-01-2024 15:00,13,6,36,1
H07,22-01-2024 16:00,30,8,54,2
H07,22-01-2024 17:00,28,13,81,2
H07,22-01-2024 18:00,32,24,112,1
H07,22-01-2024 19:00,40,5,83,2
H07,22-01-2024 20:00,52,5,90,0
H07,22-01-2024 21:00,38,23,61,0
H07,22-01-2024 22:00,41,11,79,1
H07,22-01-2024 23:00,37,18,40,2
H07,23-01-2024 00:00,21,6,48,2
H07,23-01-2024 01:00,20,21,53,2
H07,23-01-2024 02:00,26,8,89,1
H07,23-01-2024 03:00,5,10,59,0
H07,23-01-2024 04:00,38,24,54,1
H07,23-01-2024 05:00,29,22,110,2
H07,23-01-2024 06:00,39,7,90,1
H07,23-01-2024 07:00,25,22,92,1
H07,23-01-2024 08:00,12,23,69,1
H07,23-01-2024 09:00,20,13,119,0
H07,23-01-2024 10:00,23,11,66,0
H07,23-01-2024 11:00,59,15,84,2
H07,23-01-2024 12:00,58,8,113,2
H07,23-01-2024 13:00,34,13,103,0
H07,23-01-2024 14:00,39,17,111,1
H07,23-01-2024 15:00,38,24,111,0
H07,23-01-2024 16:00,8,9,66,0
H07,23-01-2024 17:00,6,6,99,2
H07,23-01-2024 18:00,27,19,83,0
H07,23-01-2024 19:00,6,13,88,0
H07,23-01-2024 20:00,12,5,88,2
H07,23-01-2024 21:00,5,18,86,1
H07,23-01-2024 22:00,32,16,20,2
H07,23-01-2024 23:00,26,21,69,1
H07,24-01-2024 00:00,14,12,69,0
H07,24-01-2024 01:00,42,17,52,2
H07,24-01-2024 02:00,51,17,87,0
H07,24-01-2024 03:00,38,9,50,2
H07,24-01-2024 04:00,42,19,71,0
H07,24-01-2024 05:00,51,9,104,2
H07,24-01-2024 06:00,58,16,87,2
H07,24-01-2024 07:00,5,7,97,1
H07,24-01-2024 08:00,52,18,60,0
H07,24-01-2024 09:00,46,10,21,2
H07,24-01-2024 10:00,15,10,74,0
H07,24-01-2024 11:00,27,17,46,1
H07,24-01-2024 12:00,32,8,90,2
H07,24-01-2024 13:00,45,6,26,0
H07,24-01-2024 14:00,15,14,82,1
H07,24-01-2024 15:00,45,6,45,1
H07,24-01-2024 16:00,46,20,22,1
H07,24-01-2024 17:00,20,23,47,1
H07,24-01-2024 18:00,49,10,25,0
H07,24-01-2024 19:00,12,18,115,1
H07,24-01-2024 20:00,41,14,35,0
H07,24-01-2024 21:00,9,12,80,2
H07,24-01-2024 22:00,56,20,46,0
H07,24-01-2024 23:00,42,21,71,2
H07,25-01-2024 00:00,23,13,117,1
H07,25-01-2024 01:00,10,15,32,0
H07,25-01-2024 02:00,38,20,78,0
H07,25-01-2024 03:00,19,6,62,1
H07,25-01-2024 04:00,53,22,115,0
H07,25-01-2024 05:00,10,8,99,1
H07,25-01-2024 06:00,19,23,112,2
H07,25-01-2024 07:00,31,9,59,2
H07,25-01-2024 08:00,32,14,35,2
H07,25-01-2024 09:00,37,21,86,2
H07,25-01-2024 10:00,35,8,118,0
H07,25-01-2024 11:00,22,16,38,1
