hospital_id,datetime_hour,er_occupancy,staffing_level,avg_wait_time_last_hour,patients_left_without_being_seen_last_hour
H05,2024-03-23 10:00,20,5.0,20,1
H05,2024-03-23 11:00,32,17.0,105,1
H05,2024-03-23 12:00,27,19.0,23,1
H05,2024-03-23 13:00,52,17.0,111,2
H05,2024-03-23 14:00,51,20.0,112,0
H05,2024-03-23 15:00,57,20.0,37,2
H05,2024-03-23 16:00,9,12.0,89,0
H05,2024-03-23 17:00,55,14.0,106,1
H05,2024-03-23 18:00,30,,67,0
H05,2024-03-23 19:00,30,22.0,90,0
H05,2024-03-23 20:00,56,22.0,74,1
H05,2024-03-23 21:00,41,16.0,91,2
H05,2024-03-23 22:00,33,15.0,88,2
H05,2024-03-23 23:00,44,19.0,57,2
H05,2024-03-24 00:00,11,16.0,49,0
H05,2024-03-24 01:00,51,19.0,22,1
H05,2024-03-24 02:00,31,22.0,92,2
H05,2024-03-24 03:00,53,10.0,111,0
H05,2024-03-24 04:00,49,11.0,81,0
H05,2024-03-24 05:00,5,19.0,90,0
H05,2024-03-24 06:00,24,6.0,88,1
H05,2024-03-24 07:00,19,16.0,82,1
H05,2024-03-24 08:00,13,9.0,34,0
H05,2024-03-24 09:00,47,5.0,36,2
H05,2024-03-24 10:00,16,10.0,85,0
H05,2024-03-24 11:00,36,12.0,20,0
H05,2024-03-24 12:00,8,12.0,40,0
H05,2024-03-24 13:00,33,12.0,92,2
H05,2024-03-24 14:00,34,6.0,88,2
H05,2024-03-24 15:00,22,,74,1
H05,2024-03-24 16:00,27,24.0,27,2
H05,2024-03-24 17:00,8,17.0,75,0
H05,2024-03-24 18:00,24,7.0,30,2
H05,2024-03-24 19:00,25,18.0,80,2
H05,2024-03-24 20:00,39,8.0,64,1
H05,2024-03-24 21:00,33,17.0,56,0
H05,2024-03-24 22:00,47,17.0,110,1
H05,2024-03-24 23:00,45,21.0,81,1
H05,2024-03-25 00:00,48,10.0,59,0
H05,2024-03-25 01:00,27,12.0,73,0
H05,2024-03-25 02:00,53,17.0,94,0
H05,2024-03-25 03:00,29,16.0,32,1
H05,2024-03-25 04:00,14,10.0,37,2
H05,2024-03-25 05:00,24,14.0,25,2
H05,2024-03-25 06:00,42,10.0,73,0
H05,2024-03-25 07:00,42,20.0,111,1
H05,2024-03-25 08:00,34,18.0,58,2
H05,2024-03-25 09:00,11,10.0,73,0
H05,2024-03-25 10:00,50,20.0,27,0
H05,2024-03-25 11:00,7,15.0,68,2
H05,2024-03-25 12:00,9,20.0,66,0
H05,2024-03-25 13:00,14,20.0,21,1
H05,2024-03-25 14:00,35,7.0,37,2
H05,2024-03-25 15:00,40,8.0,67,0
H05,2024-03-25 16:00,49,8.0,71,1
H05,2024-03-25 17:00,38,24.0,53,1
H05,2024-03-25 18:00,43,7.0,44,0
H05,2024-03-25 19:00,34,8.0,36,2
H05,2024-03-25 20:00,33,5.0,58,0
H05,2024-03-25 21:00,28,24.0,108,1
H05,2024-03-25 22:00,40,13.0,29,0
H05,2024-03-25 23:00,41,10.0,77,2
H05,2024-03-26 00:00,45,5.0,25,2
H05,2024-03-26 01:00,22,23.0,88,1
H05,2024-03-26 02:00,35,23.0,97,2
H05,2024-03-26 03:00,52,12.0,87,2
H05,2024-03-26 04:00,38,23.0,30,2
H05,2024-03-26 05:00,14,17.0,74,2
H05,2024-03-26 06:00,15,21.0,77,0
H05,2024-03-26 07:00,29,23.0,47,2
H05,2024-03-26 08:00,37,22.0,43,2
H05,2024-03-26 09:00,51,8.0,119,0
H05,2024-03-26 10:00,16,22.0,97,0
H05,2024-03-26 11:00,59,10.0,41,0
H05,2024-03-26 12:00,9,12.0,50,0
H05,2024-03-26 13:00,8,12.0,89,2
H05,2024-03-26 14:00,48,18.0,34,0
H05,2024-03-26 15:00,5,24.0,74,0
H05,2024-03-26 16:00,23,23.0,29,2
H05,2024-03-26 17:00,54,7.0,96,0
H05,2024-03-26 18:00,22,24.0,107,0
H05,2024-03-26 19:00,49,18.0,92,2
H05,2024-03-26 20:00,38,22.0,28,1
H05,2024-03-26 21:00,17,11.0,106,2
H05,2024-03-26 22:00,10,24.0,80,0
H05,2024-03-26 23:00,44,7.0,22,0
H05,2024-03-27 00:00,9,12.0,58,0
H05,2024-03-27 01:00,37,6.0,92,0
H05,2024-03-27 02:00,56,11.0,32,1
H05,2024-03-27 03:00,20,6.0,46,2
H05,2024-03-27 04:00,42,18.0,53,1
H05,2024-03-27 05:00,8,18.0,68,2
H05,2024-03-27 06:00,9,24.0,54,2
H05,2024-03-27 07:00,29,13.0,36,2
H05,2024-03-27 08:00,59,18.0,73,1
H05,2024-03-27 09:00,53,12.0,26,2
H05,2024-03-27 10:00,15,8.0,97,2
H05,2024-03-27 11:00,50,23.0,69,0
H05,2024-03-27 12:00,38,18.0,46,0
H05,2024-03-27 13:00,21,7.0,21,0
H05,2024-03-27 14:00,19,20.0,34,1
H05,2024-03-27 15:00,7,21.0,29,0
H05,2024-03-27 16:00,28,16.0,31,0
H05,2024-03-27 17:00,38,18.0,118,2
H05,2024-03-27 18:00,44,14.0,26,2
H05,2024-03-27 19:00,11,16.0,39,1
H05,2024-03-27 20:00,12,16.0,69,2
H05,2024-03-27 21:00,31,22.0,104,1
H05,2024-03-27 22:00,23,10.0,34,0
H05,2024-03-27 23:00,34,14.0,107,1
H05,2024-03-28 00:00,15,11.0,114,2
H05,2024-03-28 01:00,9,20.0,58,0
H05,2024-03-28 02:00,47,24.0,39,1
H05,2024-03-28 03:00,23,6.0,30,1
H05,2024-03-28 04:00,30,16.0,111,0
H05,2024-03-28 05:00,37,7.0,61,0
H05,2024-03-28 06:00,43,13.0,60,2
H05,2024-03-28 07:00,7,9.0,103,0
H05,2024-03-28 08:00,15,8.0,53,0
H05,2024-03-28 09:00,46,20.0,105,0
H05,2024-03-28 10:00,57,12.0,66,0
H05,2024-03-28 11:00,31,19.0,112,0
H05,2024-03-28 12:00,6,12.0,37,0
H05,2024-03-28 13:00,40,,117,2
H05,2024-03-28 14:00,21,20.0,80,2
H05,2024-03-28 15:00,39,11.0,92,2
H05,2024-03-28 16:00,39,20.0,66,1
H05,2024-03-28 17:00,48,20.0,20,2
H05,2024-03-28 18:00,53,23.0,73,2
H05,2024-03-28 19:00,43,11.0,25,0
H05,2024-03-28 20:00,24,8.0,30,2
H05,2024-03-28 21:00,42,8.0,91,0
H05,2024-03-28 22:00,14,5.0,84,2
H05,2024-03-28 23:00,13,,78,0
H05,2024-03-29 00:00,50,19.0,94,1
H05,2024-03-29 01:00,59,,102,2
H05,2024-03-29 02:00,5,15.0,80,1
H05,2024-03-29 03:00,55,15.0,22,0
H05,2024-03-29 04:00,22,9.0,30,0
H05,2024-03-29 05:00,57,6.0,70,0
H05,2024-03-29 06:00,13,21.0,28,0
H05,2024-03-29 07:00,20,22.0,40,0
H05,2024-03-29 08:00,56,8.0,82,1
H05,2024-03-29 09:00,17,12.0,54,2
H05,2024-03-29 10:00,25,16.0,40,1
H05,2024-03-29 11:00,49,20.0,92,1
H05,2024-03-29 12:00,9,14.0,86,2
H05,2024-03-29 13:00,50,9.0,111,2
H05,2024-03-29 14:00,26,8.0,107,0
H05,2024-03-29 15:00,37,18.0,104,1
H05,2024-03-29 16:00,11,8.0,37,1
H05,2024-03-29 17:00,28,20.0,93,2
H05,2024-03-29 18:00,57,,34,2
H05,2024-03-29 19:00,54,8.0,71,2
H05,2024-03-29 20:00,18,5.0,107,1
H05,2024-03-29 21:00,9,10.0,41,1
H05,2024-03-29 22:00,53,17.0,24,0
H05,2024-03-29 23:00,26,20.0,108,2
H05,2024-03-30 00:00,12,,56,1
H05,2024-03-30 01:00,35,17.0,26,2
H05,2024-03-30 02:00,57,21.0,76,2
H05,2024-03-30 03:00,37,14.0,94,2
H05,2024-03-30 04:00,26,20.0,36,0
H05,2024-03-30 05:00,43,17.0,102,2
H05,2024-03-30 06:00,32,20.0,85,2
H05,2024-03-30 07:00,43,10.0,38,0
H05,2024-03-30 08:00,5,,63,2
H05,2024-03-30 09:00,12,18.0,107,0
H05,2024-03-30 10:00,21,11.0,77,0
H05,2024-03-30 11:00,5,7.0,73,2
H05,2024-03-30 12:00,49,,51,2
H05,2024-03-30 13:00,21,8.0,97,1
H05,2024-03-30 14:00,33,23.0,80,2
H05,2024-03-30 15:00,10,10.0,98,0
H05,2024-03-30 16:00,37,18.0,38,0
H05,2024-03-30 17:00,32,9.0,27,0
H05,2024-03-30 18:00,25,17.0,72,0
H05,2024-03-30 19:00,50,,67,0
H05,2024-03-30 20:00,20,5.0,104,2
H05,2024-03-30 21:00,10,19.0,117,1
H05,2024-03-30 22:00,40,8.0,26,0
H05,2024-03-30 23:00,56,9.0,51,0
H05,2024-03-31 00:00,24,18.0,44,0
H06,2024-01-01 00:00,26,,118,2
H06,2024-01-01 01:00,19,15.0,109,1
H06,2024-01-01 02:00,53,16.0,99,1
H06,2024-01-01 03:00,5,21.0,20,1
H06,2024-01-01 04:00,10,12.0,83,1
H06,2024-01-01 05:00,7,9.0,37,0
H06,2024-01-01 06:00,9,17.0,66,0
H06,2024-01-01 07:00,16,6.0,55,2
H06,2024-01-01 08:00,35,15.0,56,2
H06,2024-01-01 09:00,41,5.0,92,1
H06,2024-01-01 10:00,46,17.0,104,0
H06,2024-01-01 11:00,5,,56,2
H06,2024-01-01 12:00,43,10.0,102,1
H06,2024-01-01 13:00,58,21.0,112,2
H06,2024-01-01 14:00,24,17.0,54,2
H06,2024-01-01 15:00,28,21.0,106,1
H06,2024-01-01 16:00,22,22.0,115,0
H06,2024-01-01 17:00,45,23.0,43,2
H06,2024-01-01 18:00,53,5.0,85,2
H06,2024-01-01 19:00,29,15.0,56,0
H06,2024-01-01 20:00,57,20.0,35,0
H06,2024-01-01 21:00,42,22.0,92,0
H06,2024-01-01 22:00,42,16.0,87,0
H06,2024-01-01 23:00,15,15.0,27,0
H06,2024-01-02 00:00,26,12.0,47,0
H06,2024-01-02 01:00,23,16.0,22,0
H06,2024-01-02 02:00,40,19.0,68,0
H06,2024-01-02 03:00,27,10.0,25,0
H06,2024-01-02 04:00,14,10.0,89,1
H06,2024-01-02 05:00,35,22.0,83,0
H06,2024-01-02 06:00,19,24.0,71,2
H06,2024-01-02 07:00,22,17.0,64,0
H06,2024-01-02 08:00,14,13.0,107,1
H06,2024-01-02 09:00,10,19.0,37,0
H06,2024-01-02 10:00,57,5.0,95,2
H06,2024-01-02 11:00,8,12.0,39,1
H06,2024-01-02 12:00,8,22.0,33,2
H06,2024-01-02 13:00,18,12.0,101,1
H06,2024-01-02 14:00,6,11.0,73,0
H06,2024-01-02 15:00,21,16.0,96,1
H06,2024-01-02 16:00,45,9.0,81,0
H06,2024-01-02 17:00,21,9.0,91,2
H06,2024-01-02 18:00,29,6.0,111,2
H06,2024-01-02 19:00,21,17.0,111,1
H06,2024-01-02 20:00,13,14.0,69,0
H06,2024-01-02 21:00,22,16.0,110,0
H06,2024-01-02 22:00,18,6.0,94,2
H06,2024-01-02 23:00,43,6.0,51,2
H06,2024-01-03 00:00,42,13.0,77,0
H06,2024-01-03 01:00,35,20.0,82,0
H06,2024-01-03 02:00,48,16.0,72,0
H06,2024-01-03 03:00,36,10.0,103,2
H06,2024-01-03 04:00,41,16.0,49,0
H06,2024-01-03 05:00,29,12.0,98,2
H06,2024-01-03 06:00,35,20.0,22,1
H06,2024-01-03 07:00,14,,20,0
H06,2024-01-03 08:00,39,15.0,80,0
H06,2024-01-03 09:00,6,7.0,62,2
H06,2024-01-03 10:00,8,8.0,39,2
H06,2024-01-03 11:00,5,18.0,83,2
H06,2024-01-03 12:00,34,20.0,87,2
H06,2024-01-03 13:00,49,22.0,97,2
H06,2024-01-03 14:00,22,7.0,104,2
H06,2024-01-03 15:00,42,21.0,92,2
H06,2024-01-03 16:00,41,8.0,85,0
H06,2024-01-03 17:00,8,22.0,81,1
H06,2024-01-03 18:00,35,16.0,99,2
H06,2024-01-03 19:00,48,7.0,103,1
H06,2024-01-03 20:00,49,15.0,40,0
H06,2024-01-03 21:00,43,11.0,27,2
H06,2024-01-03 22:00,47,10.0,40,0
H06,2024-01-03 23:00,59,8.0,116,1
H06,2024-01-04 00:00,21,20.0,48,1
H06,2024-01-04 01:00,42,12.0,62,1
H06,2024-01-04 02:00,24,12.0,114,1
H06,2024-01-04 03:00,36,21.0,101,0
H06,2024-01-04 04:00,7,10.0,77,1
H06,2024-01-04 05:00,43,20.0,96,1
H06,2024-01-04 06:00,29,24.0,109,0
H06,2024-01-04 07:00,32,16.0,38,0
H06,2024-01-04 08:00,29,21.0,55,0
H06,2024-01-04 09:00,11,14.0,44,0
H06,2024-01-04 10:00,28,21.0,110,2
H06,2024-01-04 11:00,32,19.0,68,1
H06,2024-01-04 12:00,44,19.0,77,1
H06,2024-01-04 13:00,17,7.0,72,2
H06,2024-01-04 14:00,22,18.0,95,2
H06,2024-01-04 15:00,17,20.0,117,2
H06,2024-01-04 16:00,27,11.0,93,1
H06,2024-01-04 17:00,52,11.0,27,0
H06,2024-01-04 18:00,46,8.0,35,0
H06,2024-01-04 19:00,46,17.0,96,0
H06,2024-01-04 20:00,21,10.0,99,2
H06,2024-01-04 21:00,55,13.0,84,1
H06,2024-01-04 22:00,11,13.0,78,0
H06,2024-01-04 23:00,30,16.0,94,0
H06,2024-01-05 00:00,29,5.0,95,0
H06,2024-01-05 01:00,24,15.0,97,0
H06,2024-01-05 02:00,33,21.0,54,2
H06,2024-01-05 03:00,18,9.0,60,2
H06,2024-01-05 04:00,43,5.0,58,0
H06,2024-01-05 05:00,30,7.0,65,2
H06,2024-01-05 06:00,31,11.0,38,0
H06,2024-01-05 07:00,58,6.0,34,1
H06,2024-01-05 08:00,13,22.0,29,2
H06,2024-01-05 09:00,47,,25,1
H06,2024-01-05 10:00,10,5.0,63,0
H06,2024-01-05 11:00,38,19.0,59,0
H06,2024-01-05 12:00,43,16.0,66,2
H06,2024-01-05 13:00,27,5.0,41,2
H06,2024-01-05 14:00,27,14.0,85,1
H06,2024-01-05 15:00,39,8.0,94,1
H06,2024-01-05 16:00,32,13.0,101,1
H06,2024-01-05 17:00,46,24.0,27,0
H06,2024-01-05 18:00,9,21.0,110,1
H06,2024-01-05 19:00,59,22.0,92,1
H06,2024-01-05 20:00,21,,29,2
H06,2024-01-05 21:00,45,5.0,39,2
H06,2024-01-05 22:00,9,7.0,95,1
H06,2024-01-05 23:00,33,20.0,45,0
H06,2024-01-06 00:00,37,22.0,29,2
H06,2024-01-06 01:00,23,21.0,88,1
H06,2024-01-06 02:00,17,13.0,25,0
H06,2024-01-06 03:00,11,6.0,36,1
H06,2024-01-06 04:00,57,12.0,81,2
H06,2024-01-06 05:00,5,14.0,70,0
H06,2024-01-06 06:00,28,6.0,24,1
H06,2024-01-06 07:00,54,15.0,44,0
H06,2024-01-06 08:00,25,14.0,97,0
H06,2024-01-06 09:00,43,5.0,104,0
H06,2024-01-06 10:00,36,14.0,81,2
H06,2024-01-06 11:00,27,10.0,41,1
H06,2024-01-06 12:00,44,22.0,62,2
H06,2024-01-06 13:00,46,22.0,99,0
H06,2024-01-06 14:00,41,22.0,75,2
H06,2024-01-06 15:00,41,22.0,106,0
H06,2024-01-06 16:00,54,19.0,111,2
H06,2024-01-06 17:00,38,12.0,88,2
H06,2024-01-06 18:00,33,22.0,84,2
H06,2024-01-06 19:00,19,11.0,33,2
H06,2024-01-06 20:00,36,24.0,91,0
H06,2024-01-06 21:00,46,16.0,99,0
H06,2024-01-06 22:00,30,14.0,35,1
H06,2024-01-06 23:00,30,5.0,97,2
H06,2024-01-07 00:00,33,21.0,35,0
H06,2024-01-07 01:00,49,7.0,35,2
H06,2024-01-07 02:00,55,9.0,56,0
H06,2024-01-07 03:00,19,23.0,76,0
H06,2024-01-07 04:00,19,5.0,49,1
H06,2024-01-07 05:00,39,22.0,58,0
H06,2024-01-07 06:00,9,6.0,67,2
H06,2024-01-07 07:00,11,7.0,59,0
H06,2024-01-07 08:00,40,9.0,53,2
H06,2024-01-07 09:00,26,19.0,85,1
H06,2024-01-07 10:00,27,7.0,90,2
H06,2024-01-07 11:00,49,21.0,98,0
H06,2024-01-07 12:00,23,12.0,24,2
H06,2024-01-07 13:00,39,23.0,74,1
H06,2024-01-07 14:00,16,20.0,75,1
H06,2024-01-07 15:00,15,6.0,92,0
H06,2024-01-07 16:00,33,7.0,111,2
H06,2024-01-07 17:00,59,13.0,30,0
H06,2024-01-07 18:00,26,5.0,68,2
H06,2024-01-07 19:00,34,7.0,71,0
H06,2024-01-07 20:00,5,13.0,80,2
H06,2024-01-07 21:00,31,24.0,74,0
H06,2024-01-07 22:00,35,6.0,34,2
H06,2024-01-07 23:00,17,17.0,44,0
H06,2024-01-08 00:00,51,20.0,42,1
H06,2024-01-08 01:00,55,9.0,108,0
H06,2024-01-08 02:00,56,24.0,101,1
H06,2024-01-08 03:00,6,6.0,92,0
H06,2024-01-08 04:00,19,20.0,82,2
H06,2024-01-08 05:00,58,6.0,23,1
H06,2024-01-08 06:00,46,15.0,52,0
H06,2024-01-08 07:00,57,7.0,110,1
H06,2024-01-08 08:00,44,14.0,76,2
H06,2024-01-08 09:00,11,19.0,21,1
H06,2024-01-08 10:00,18,15.0,27,0
H06,2024-01-08 11:00,50,10.0,116,2
H06,2024-01-08 12:00,5,18.0,94,1
H06,2024-01-08 13:00,55,8.0,96,0
H06,2024-01-08 14:00,37,6.0,43,0
H06,2024-01-08 15:00,19,18.0,67,1
H06,2024-01-08 16:00,45,14.0,72,1
H06,2024-01-08 17:00,20,19.0,117,1
H06,2024-01-08 18:00,32,23.0,88,1
H06,2024-01-08 19:00,53,15.0,110,0
H06,2024-01-08 20:00,22,23.0,63,2
H06,2024-01-08 21:00,53,17.0,75,2
H06,2024-01-08 22:00,57,17.0,86,1
H06,2024-01-08 23:00,52,11.0,106,0
H06,2024-01-09 00:00,42,6.0,60,2
H06,2024-01-09 01:00,8,22.0,117,1
H06,2024-01-09 02:00,42,16.0,43,1
H06,2024-01-09 03:00,24,11.0,95,2
H06,2024-01-09 04:00,9,20.0,103,2
H06,2024-01-09 05:00,34,12.0,83,2
H06,2024-01-09 06:00,38,20.0,63,1
H06,2024-01-09 07:00,14,20.0,105,2
H06,2024-01-09 08:00,22,21.0,45,1
H06,2024-01-09 09:00,18,12.0,48,2
H06,2024-01-09 10:00,54,19.0,48,2
H06,2024-01-09 11:00,17,13.0,42,0
H06,2024-01-09 12:00,34,24.0,85,0
H06,2024-01-09 13:00,12,5.0,56,0
H06,2024-01-09 14:00,44,20.0,108,1
H06,2024-01-09 15:00,19,21.0,61,0
H06,2024-01-09 16:00,8,19.0,93,0
H06,2024-01-09 17:00,22,13.0,59,2
H06,2024-01-09 18:00,51,21.0,73,1
H06,2024-01-09 19:00,5,21.0,104,1
H06,2024-01-09 20:00,30,23.0,75,1
H06,2024-01-09 21:00,7,19.0,100,1
H06,2024-01-09 22:00,28,20.0,104,1
H06,2024-01-09 23:00,6,8.0,112,0
H06,2024-01-10 00:00,20,7.0,72,0
H06,2024-01-10 01:00,26,9.0,89,0
H06,2024-01-10 02:00,6,23.0,67,0
H06,2024-01-10 03:00,24,10.0,67,2
H06,2024-01-10 04:00,29,15.0,101,2
H06,2024-01-10 05:00,58,24.0,24,1
H06,2024-01-10 06:00,53,,40,2
H06,2024-01-10 07:00,12,23.0,106,2
H06,2024-01-10 08:00,51,12.0,51,2
H06,2024-01-10 09:00,30,13.0,105,1
H06,2024-01-10 10:00,49,20.0,95,0
H06,2024-01-10 11:00,20,6.0,28,1
H06,2024-01-10 12:00,33,21.0,22,0
H06,2024-01-10 13:00,30,21.0,116,2
H06,2024-01-10 14:00,8,14.0,65,2
H06,2024-01-10 15:00,59,15.0,69,2
H06,2024-01-10 16:00,10,22.0,63,0
H06,2024-01-10 17:00,59,15.0,89,2
H06,2024-01-10 18:00,32,15.0,71,1
H06,2024-01-10 19:00,22,18.0,106,0
H06,2024-01-10 20:00,44,20.0,111,1
H06,2024-01-10 21:00,40,21.0,105,2
H06,2024-01-10 22:00,45,7.0,97,2
H06,2024-01-10 23:00,8,,66,2
H06,2024-01-11 00:00,22,20.0,76,2
H06,2024-01-11 01:00,46,20.0,42,0
H06,2024-01-11 02:00,9,18.0,27,0
H06,2024-01-11 03:00,27,11.0,68,0
H06,2024-01-11 04:00,42,17.0,30,0
H06,2024-01-11 05:00,35,19.0,82,2
H06,2024-01-11 06:00,36,6.0,63,1
H06,2024-01-11 07:00,47,21.0,48,2
H06,2024-01-11 08:00,51,8.0,33,2
H06,2024-01-11 09:00,59,12.0,77,1
H06,2024-01-11 10:00,37,5.0,78,1
H06,2024-01-11 11:00,40,15.0,29,2
H06,2024-01-11 12:00,49,14.0,93,2
H06,2024-01-11 13:00,45,16.0,93,1
H06,2024-01-11 14:00,32,9.0,47,1
H06,2024-01-11 15:00,27,10.0,73,2
H06,2024-01-11 16:00,48,11.0,68,1
H06,2024-01-11 17:00,20,20.0,53,2
H06,2024-01-11 18:00,22,19.0,70,2
H06,2024-01-11 19:00,54,5.0,41,1
H06,2024-01-11 20:00,57,12.0,21,0
H06,2024-01-11 21:00,5,9.0,105,0
H06,2024-01-11 22:00,9,8.0,55,1
H06,2024-01-11 23:00,7,9.0,52,1
H06,2024-01-12 00:00,37,22.0,38,2
H06,2024-01-12 01:00,37,11.0,69,1
H06,2024-01-12 02:00,34,18.0,60,2
H06,2024-01-12 03:00,29,13.0,36,2
H06,2024-01-12 04:00,56,21.0,33,0
H06,2024-01-12 05:00,20,6.0,52,2
H06,2024-01-12 06:00,37,20.0,60,1
H06,2024-01-12 07:00,15,16.0,84,1
H06,2024-01-12 08:00,55,18.0,119,0
H06,2024-01-12 09:00,32,19.0,108,0
H06,2024-01-12 10:00,46,7.0,54,0
H06,2024-01-12 11:00,22,9.0,64,1
H06,2024-01-12 12:00,13,8.0,79,1
H06,2024-01-12 13:00,56,12.0,50,1
H06,2024-01-12 14:00,32,24.0,37,1
H06,2024-01-12 15:00,53,9.0,34,0
H06,2024-01-12 16:00,49,24.0,59,2
H06,2024-01-12 17:00,20,11.0,70,2
H06,2024-01-12 18:00,13,10.0,49,0
H06,2024-01-12 19:00,9,24.0,57,0
H06,2024-01-12 20:00,46,8.0,57,1
H06,2024-01-12 21:00,39,17.0,81,1
H06,2024-01-12 22:00,18,21.0,97,1
H06,2024-01-12 23:00,39,8.0,60,1
H06,2024-01-13 00:00,57,12.0,48,1
H06,2024-01-13 01:00,19,7.0,85,0
H06,2024-01-13 02:00,20,19.0,60,0
H06,2024-01-13 03:00,57,21.0,38,2
H06,2024-01-13 04:00,34,18.0,57,1
H06,2024-01-13 05:00,15,12.0,68,0
H06,2024-01-13 06:00,22,8.0,47,2
H06,2024-01-13 07:00,59,6.0,26,2
H06,2024-01-13 08:00,30,11.0,64,2
H06,2024-01-13 09:00,38,12.0,79,0
H06,2024-01-13 10:00,24,9.0,85,1
H06,2024-01-13 11:00,33,8.0,57,0
H06,2024-01-13 12:00,55,24.0,106,1
H06,2024-01-13 13:00,21,,58,2
H06,2024-01-13 14:00,48,7.0,61,0
H06,2024-01-13 15:00,23,6.0,62,2
H06,2024-01-13 16:00,52,,56,1
H06,2024-01-13 17:00,56,13.0,26,0
H06,2024-01-13 18:00,34,21.0,30,1
H06,2024-01-13 19:00,18,6.0,68,1
H06,2024-01-13 20:00,46,14.0,45,1
H06,2024-01-13 21:00,50,24.0,107,2
H06,2024-01-13 22:00,8,21.0,49,0
H06,2024-01-13 23:00,11,21.0,60,1
H06,2024-01-14 00:00,22,,42,2
H06,2024-01-14 01:00,45,10.0,51,2
H06,2024-01-14 02:00,6,19.0,93,1
H06,2024-01-14 03:00,6,19.0,45,2
H06,2024-01-14 04:00,26,16.0,52,1
H06,2024-01-14 05:00,40,7.0,30,1
H06,2024-01-14 06:00,22,21.0,61,0
H06,2024-01-14 07:00,28,23.0,116,1
H06,2024-01-14 08:00,50,12.0,41,2
H06,2024-01-14 09:00,17,16.0,81,0
H06,2024-01-14 10:00,10,18.0,95,0
H06,2024-01-14 11:00,56,5.0,118,1
H06,2024-01-14 12:00,44,7.0,113,1
H06,2024-01-14 13:00,55,17.0,29,1
H06,2024-01-14 14:00,22,20.0,40,0
H06,2024-01-14 15:00,7,16.0,86,2
H06,2024-01-14 16:00,16,22.0,119,1
H06,2024-01-14 17:00,37,7.0,111,1
H06,2024-01-14 18:00,25,21.0,61,2
H06,2024-01-14 19:00,52,6.0,24,1
H06,2024-01-14 20:00,28,21.0,56,2
H06,2024-01-14 21:00,54,15.0,39,0
H06,2024-01-14 22:00,17,20.0,109,0
H06,2024-01-14 23:00,36,22.0,95,1
H06,2024-01-15 00:00,49,13.0,59,0
H06,2024-01-15 01:00,59,16.0,38,1
H06,2024-01-15 02:00,46,21.0,31,2
H06,2024-01-15 03:00,14,24.0,112,1
H06,2024-01-15 04:00,23,15.0,106,0
H06,2024-01-15 05:00,41,24.0,44,2
H06,2024-01-15 06:00,25,24.0,84,0
H06,2024-01-15 07:00,49,24.0,102,0
H06,2024-01-15 08:00,45,15.0,69,0
H06,2024-01-15 09:00,55,,68,0
H06,2024-01-15 10:00,15,11.0,97,2
H06,2024-01-15 11:00,40,,68,0
H06,2024-01-15 12:00,44,6.0,111,2
H06,2024-01-15 13:00,50,9.0,78,0
H06,2024-01-15 14:00,25,7.0,36,2
H06,2024-01-15 15:00,14,14.0,110,2
H06,2024-01-15 16:00,50,11.0,26,0
H06,2024-01-15 17:00,10,21.0,64,0
H06,2024-01-15 18:00,50,12.0,72,0
H06,2024-01-15 19:00,34,6.0,53,0
H06,2024-01-15 20:00,32,,81,2
H06,2024-01-15 21:00,30,15.0,53,0
H06,2024-01-15 22:00,43,21.0,115,2
H06,2024-01-15 23:00,15,19.0,92,0
H06,2024-01-16 00:00,41,12.0,74,2
H06,2024-01-16 01:00,27,17.0,76,1
H06,2024-01-16 02:00,24,15.0,111,1
H06,2024-01-16 03:00,23,21.0,57,2
H06,2024-01-16 04:00,42,5.0,84,0
H06,2024-01-16 05:00,33,7.0,78,0
H06,2024-01-16 06:00,46,19.0,45,1
H06,2024-01-16 07:00,14,8.0,30,0
H06,2024-01-16 08:00,28,23.0,47,0
H06,2024-01-16 09:00,34,19.0,97,1
H06,2024-01-16 10:00,24,5.0,53,0
H06,2024-01-16 11:00,46,5.0,24,2
H06,2024-01-16 12:00,44,16.0,22,2
H06,2024-01-16 13:00,16,21.0,39,2
H06,2024-01-16 14:00,34,22.0,108,0
H06,2024-01-16 15:00,13,10.0,100,2
H06,2024-01-16 16:00,10,6.0,91,0
H06,2024-01-16 17:00,14,11.0,91,2
H06,2024-01-16 18:00,21,10.0,41,1
H06,2024-01-16 19:00,6,15.0,37,1
H06,2024-01-16 20:00,33,20.0,112,2
H06,2024-01-16 21:00,23,7.0,46,2
H06,2024-01-16 22:00,32,19.0,20,2
H06,2024-01-16 23:00,55,22.0,78,1
H06,2024-01-17 00:00,17,14.0,39,2
H06,2024-01-17 01:00,51,21.0,101,0
H06,2024-01-17 02:00,37,9.0,85,2
H06,2024-01-17 03:00,18,24.0,60,1
H06,2024-01-17 04:00,10,15.0,105,2
H06,2024-01-17 05:00,35,24.0,72,0
H06,2024-01-17 06:00,36,9.0,42,1
H06,2024-01-17 07:00,31,18.0,97,0
H06,2024-01-17 08:00,40,14.0,73,0
H06,2024-01-17 09:00,14,11.0,107,1
H06,2024-01-17 10:00,16,21.0,37,2
H06,2024-01-17 11:00,8,18.0,29,1
H06,2024-01-17 12:00,47,17.0,48,0
H06,2024-01-17 13:00,39,10.0,98,1
H06,2024-01-17 14:00,16,22.0,86,1
H06,2024-01-17 15:00,52,20.0,46,1
